
Epoch [10/200], Step [225/300], D Loss: 0.7318, G Loss: 1.7216, D(x): 0.80, D(G(z)): 0.30, Time Elapsed: 5.25 sec
Epoch [10/200], Step [300/300], D Loss: 0.3033, G Loss: 2.5939, D(x): 0.89, D(G(z)): 0.13, Time Elapsed: 6.94 sec
Epoch [11/200], Step [75/300], D Loss: 0.2931, G Loss: 4.3845, D(x): 0.87, D(G(z)): 0.08, Time Elapsed: 1.75 sec
Epoch [11/200], Step [150/300], D Loss: 10.6095, G Loss: 3.5123, D(x): 0.80, D(G(z)): 0.36, Time Elapsed: 3.39 sec
Epoch [11/200], Step [225/300], D Loss: 0.0023, G Loss: 6.6902, D(x): 1.00, D(G(z)): 0.00, Time Elapsed: 5.02 sec
Epoch [11/200], Step [300/300], D Loss: 0.1716, G Loss: 2.8361, D(x): 0.93, D(G(z)): 0.09, Time Elapsed: 6.65 sec
Epoch [12/200], Step [75/300], D Loss: 0.1468, G Loss: 3.0415, D(x): 0.93, D(G(z)): 0.06, Time Elapsed: 1.68 sec
Epoch [12/200], Step [150/300], D Loss: 0.0859, G Loss: 3.9063, D(x): 0.95, D(G(z)): 0.03, Time Elapsed: 3.34 sec
Epoch [12/200], Step [225/300], D Loss: 0.0813, G Loss: 3.7980, D(x): 0.96, D(G(z)): 0.03, Time Elapsed: 5.09 sec
Epoch [12/200], Step [300/300], D Loss: 0.0147, G Loss: 5.1146, D(x): 0.99, D(G(z)): 0.01, Time Elapsed: 6.73 sec
Epoch [13/200], Step [75/300], D Loss: 0.0350, G Loss: 4.5466, D(x): 0.98, D(G(z)): 0.02, Time Elapsed: 1.75 sec
Epoch [13/200], Step [150/300], D Loss: 0.1056, G Loss: 3.8612, D(x): 0.94, D(G(z)): 0.04, Time Elapsed: 3.44 sec
Epoch [13/200], Step [225/300], D Loss: 0.3984, G Loss: 1.9724, D(x): 0.86, D(G(z)): 0.20, Time Elapsed: 5.08 sec
Epoch [13/200], Step [300/300], D Loss: 0.5365, G Loss: 2.2304, D(x): 0.75, D(G(z)): 0.17, Time Elapsed: 6.71 sec
Epoch [14/200], Step [75/300], D Loss: 0.7300, G Loss: 1.6104, D(x): 0.78, D(G(z)): 0.31, Time Elapsed: 1.70 sec
Epoch [14/200], Step [150/300], D Loss: 0.5102, G Loss: 1.8076, D(x): 0.79, D(G(z)): 0.20, Time Elapsed: 3.45 sec
Epoch [14/200], Step [225/300], D Loss: 0.4412, G Loss: 2.0305, D(x): 0.79, D(G(z)): 0.15, Time Elapsed: 5.19 sec
Epoch [14/200], Step [300/300], D Loss: 0.4965, G Loss: 2.0194, D(x): 0.79, D(G(z)): 0.17, Time Elapsed: 6.93 sec
Epoch [15/200], Step [75/300], D Loss: 0.6367, G Loss: 1.8827, D(x): 0.74, D(G(z)): 0.21, Time Elapsed: 1.85 sec
Epoch [15/200], Step [150/300], D Loss: 0.5874, G Loss: 2.1257, D(x): 0.76, D(G(z)): 0.22, Time Elapsed: 3.56 sec
Epoch [15/200], Step [225/300], D Loss: 0.4096, G Loss: 2.2269, D(x): 0.83, D(G(z)): 0.17, Time Elapsed: 5.22 sec
Epoch [15/200], Step [300/300], D Loss: 0.3991, G Loss: 2.3245, D(x): 0.86, D(G(z)): 0.18, Time Elapsed: 6.89 sec
Epoch [16/200], Step [75/300], D Loss: 0.4279, G Loss: 2.5168, D(x): 0.80, D(G(z)): 0.13, Time Elapsed: 1.71 sec
Epoch [16/200], Step [150/300], D Loss: 0.8172, G Loss: 1.8692, D(x): 0.74, D(G(z)): 0.28, Time Elapsed: 3.42 sec
Epoch [16/200], Step [225/300], D Loss: 0.5350, G Loss: 2.1336, D(x): 0.82, D(G(z)): 0.22, Time Elapsed: 5.06 sec
Epoch [16/200], Step [300/300], D Loss: 0.6312, G Loss: 1.8413, D(x): 0.80, D(G(z)): 0.24, Time Elapsed: 6.67 sec
Epoch [17/200], Step [75/300], D Loss: 0.3226, G Loss: 2.6627, D(x): 0.86, D(G(z)): 0.13, Time Elapsed: 1.65 sec
Epoch [17/200], Step [150/300], D Loss: 0.4204, G Loss: 2.1937, D(x): 0.85, D(G(z)): 0.16, Time Elapsed: 3.33 sec
Epoch [17/200], Step [225/300], D Loss: 0.5116, G Loss: 2.1369, D(x): 0.83, D(G(z)): 0.20, Time Elapsed: 4.99 sec
Epoch [17/200], Step [300/300], D Loss: 0.3483, G Loss: 2.6803, D(x): 0.86, D(G(z)): 0.12, Time Elapsed: 6.58 sec
Epoch [18/200], Step [75/300], D Loss: 0.6008, G Loss: 1.6712, D(x): 0.79, D(G(z)): 0.24, Time Elapsed: 1.71 sec
Epoch [18/200], Step [150/300], D Loss: 0.4109, G Loss: 3.0774, D(x): 0.82, D(G(z)): 0.12, Time Elapsed: 3.33 sec
Epoch [18/200], Step [225/300], D Loss: 0.5783, G Loss: 2.2265, D(x): 0.76, D(G(z)): 0.14, Time Elapsed: 4.94 sec
Epoch [18/200], Step [300/300], D Loss: 0.6841, G Loss: 2.6661, D(x): 0.76, D(G(z)): 0.15, Time Elapsed: 6.61 sec
Epoch [19/200], Step [75/300], D Loss: 0.4876, G Loss: 2.2035, D(x): 0.80, D(G(z)): 0.16, Time Elapsed: 1.69 sec
Epoch [19/200], Step [150/300], D Loss: 0.6230, G Loss: 2.0478, D(x): 0.82, D(G(z)): 0.25, Time Elapsed: 3.30 sec
Epoch [19/200], Step [225/300], D Loss: 0.3535, G Loss: 2.5256, D(x): 0.86, D(G(z)): 0.12, Time Elapsed: 5.00 sec
Epoch [19/200], Step [300/300], D Loss: 0.3727, G Loss: 2.9431, D(x): 0.87, D(G(z)): 0.13, Time Elapsed: 6.64 sec
Epoch [20/200], Step [75/300], D Loss: 0.9907, G Loss: 1.6347, D(x): 0.71, D(G(z)): 0.34, Time Elapsed: 1.66 sec
Epoch [20/200], Step [150/300], D Loss: 0.4921, G Loss: 2.1497, D(x): 0.80, D(G(z)): 0.16, Time Elapsed: 3.27 sec
Epoch [20/200], Step [225/300], D Loss: 0.3723, G Loss: 1.9823, D(x): 0.87, D(G(z)): 0.18, Time Elapsed: 4.85 sec
Epoch [20/200], Step [300/300], D Loss: 0.4373, G Loss: 2.1476, D(x): 0.84, D(G(z)): 0.18, Time Elapsed: 6.49 sec
Epoch [21/200], Step [75/300], D Loss: 0.7016, G Loss: 1.8092, D(x): 0.73, D(G(z)): 0.17, Time Elapsed: 1.65 sec
Epoch [21/200], Step [150/300], D Loss: 0.4396, G Loss: 2.2655, D(x): 0.86, D(G(z)): 0.20, Time Elapsed: 3.32 sec
Epoch [21/200], Step [225/300], D Loss: 0.3032, G Loss: 2.3530, D(x): 0.91, D(G(z)): 0.16, Time Elapsed: 4.98 sec
Epoch [21/200], Step [300/300], D Loss: 0.3706, G Loss: 2.8218, D(x): 0.85, D(G(z)): 0.12, Time Elapsed: 6.65 sec
Epoch [22/200], Step [75/300], D Loss: 0.1905, G Loss: 3.1429, D(x): 0.92, D(G(z)): 0.08, Time Elapsed: 1.73 sec
Epoch [22/200], Step [150/300], D Loss: 0.4989, G Loss: 1.9215, D(x): 0.85, D(G(z)): 0.23, Time Elapsed: 3.37 sec
Epoch [22/200], Step [225/300], D Loss: 0.2154, G Loss: 3.3603, D(x): 0.93, D(G(z)): 0.11, Time Elapsed: 5.06 sec
Epoch [22/200], Step [300/300], D Loss: 0.8456, G Loss: 2.4646, D(x): 0.77, D(G(z)): 0.24, Time Elapsed: 6.76 sec
Epoch [23/200], Step [75/300], D Loss: 0.4150, G Loss: 2.5889, D(x): 0.86, D(G(z)): 0.14, Time Elapsed: 1.65 sec
Epoch [23/200], Step [150/300], D Loss: 0.4854, G Loss: 2.5966, D(x): 0.82, D(G(z)): 0.17, Time Elapsed: 3.26 sec
Epoch [23/200], Step [225/300], D Loss: 0.2702, G Loss: 2.2728, D(x): 0.90, D(G(z)): 0.13, Time Elapsed: 4.79 sec
Epoch [23/200], Step [300/300], D Loss: 0.6444, G Loss: 1.8045, D(x): 0.77, D(G(z)): 0.22, Time Elapsed: 6.34 sec
Epoch [24/200], Step [75/300], D Loss: 0.5991, G Loss: 2.4336, D(x): 0.79, D(G(z)): 0.18, Time Elapsed: 1.74 sec
Epoch [24/200], Step [150/300], D Loss: 0.5682, G Loss: 2.0057, D(x): 0.87, D(G(z)): 0.29, Time Elapsed: 3.40 sec
Epoch [24/200], Step [225/300], D Loss: 0.4007, G Loss: 2.2529, D(x): 0.86, D(G(z)): 0.16, Time Elapsed: 5.07 sec
Epoch [24/200], Step [300/300], D Loss: 0.6978, G Loss: 2.3881, D(x): 0.74, D(G(z)): 0.19, Time Elapsed: 6.76 sec
Epoch [25/200], Step [75/300], D Loss: 0.4235, G Loss: 2.3968, D(x): 0.83, D(G(z)): 0.14, Time Elapsed: 1.71 sec
